"Date","Result","WhiteElo","BlackElo","NMoves","game_id","Player","Name"
"Tue May 18 2021","0-1",2698,2627,36,16043846,"WhitePlayerName","Parham Maghsoodloo"
"Tue May 18 2021","0-1",2698,2627,36,16043846,"BlackPlayerName","Bogdan-Daniel Deac"
"Tue May 18 2021","Jan-00",2701,2416,30,16043848,"WhitePlayerName","Jorden van Foreest"
"Tue May 18 2021","Jan-00",2701,2416,30,16043848,"BlackPlayerName","Milosz Szpar"
"Tue May 18 2021","Jan-00",2627,2514,63,16043852,"WhitePlayerName","Nodirbek Abdusattorov"
"Tue May 18 2021","Jan-00",2627,2514,63,16043852,"BlackPlayerName","Pablo Salinas Herrera"
"Tue May 18 2021","1/2-1/2",2670,2652,47,16043856,"WhitePlayerName","Nils Grandelius"
"Tue May 18 2021","1/2-1/2",2670,2652,47,16043856,"BlackPlayerName","Grigoriy Oparin"
"Tue May 18 2021","Jan-00",2572,2223,59,16043858,"WhitePlayerName","Sergei Zhigalko"
"Tue May 18 2021","Jan-00",2572,2223,59,16043858,"BlackPlayerName","Corey B Acor"
"Tue May 18 2021","Jan-00",2637,2442,29,16043860,"WhitePlayerName","Haik Martirosyan"
"Tue May 18 2021","Jan-00",2637,2442,29,16043860,"BlackPlayerName","Humberto L Blanco Ronquillo"
"Tue May 18 2021","Jan-00",2699,2597,40,16043866,"WhitePlayerName","Kirill Alexeyevich Alekseenko"
"Tue May 18 2021","Jan-00",2699,2597,40,16043866,"BlackPlayerName","Aleksandr Shimanov"
"Tue May 18 2021","0-1",2563,2736,51,16043868,"WhitePlayerName","Vahap Sanal"
"Tue May 18 2021","0-1",2563,2736,51,16043868,"BlackPlayerName","Hikaru Nakamura"
"Tue May 18 2021","Jan-00",2639,2428,25,16043872,"WhitePlayerName","Aryan Tari"
"Tue May 18 2021","Jan-00",2639,2428,25,16043872,"BlackPlayerName","Yaroslav Remizov"
"Tue May 18 2021","Jan-00",2567,2296,24,16043878,"WhitePlayerName","Arjun Erigaisi"
"Tue May 18 2021","Jan-00",2567,2296,24,16043878,"BlackPlayerName","Jan Klimkowski"
"Tue May 18 2021","Jan-00",2439,2227,38,16043882,"WhitePlayerName","Denis Lazavik"
"Tue May 18 2021","Jan-00",2439,2227,38,16043882,"BlackPlayerName","Jason Morefield"
"Tue May 18 2021","1/2-1/2",2709,2506,106,16043886,"WhitePlayerName","Vladislav Artemiev"
"Tue May 18 2021","1/2-1/2",2709,2506,106,16043886,"BlackPlayerName","P Iniyan"
"Tue May 18 2021","0-1",2660,2637,103,16043892,"WhitePlayerName","Samuel Sevian"
"Tue May 18 2021","0-1",2660,2637,103,16043892,"BlackPlayerName","Vladislav Kovalev"
"Tue May 25 2021","Jan-00",2656,2431,43,16044916,"WhitePlayerName","Aryan Tari"
"Tue May 25 2021","Jan-00",2656,2431,43,16044916,"BlackPlayerName","S Nitin"
"Tue May 25 2021","0-1",2662,2143,48,16044928,"WhitePlayerName","Sergei Zhigalko"
"Tue May 25 2021","0-1",2662,2143,48,16044928,"BlackPlayerName","Dmitry Rostovtsev"
"Tue May 25 2021","Jan-00",2507,1747,53,16044930,"WhitePlayerName","Vahap Sanal"
"Tue May 25 2021","Jan-00",2507,1747,53,16044930,"BlackPlayerName","Mukhiddin Madaminov"
"Tue May 25 2021","1/2-1/2",2748,2314,29,16044934,"WhitePlayerName","Baadur Jobava"
"Tue May 25 2021","1/2-1/2",2748,2314,29,16044934,"BlackPlayerName","Alexey Maly"
"Tue May 25 2021","Jan-00",2657,2715,40,16044956,"WhitePlayerName","Gawain Christopher Bernard Jones"
"Tue May 25 2021","Jan-00",2657,2715,40,16044956,"BlackPlayerName","Alexander Rustemov"
"Tue May 25 2021","Jan-00",2573,2121,32,16044962,"WhitePlayerName","Vladislav Vladimirovich Kovalev"
"Tue May 25 2021","Jan-00",2573,2121,32,16044962,"BlackPlayerName","L R Srihari"
"Tue May 25 2021","1/2-1/2",2609,2410,44,16044964,"WhitePlayerName","Arjun Erigaisi"
"Tue May 25 2021","1/2-1/2",2609,2410,44,16044964,"BlackPlayerName","Nikita Matinian"
"Tue May 25 2021","Jan-00",2659,2469,45,16044966,"WhitePlayerName","Salem Abdulrahman Mohamed Saleh"
"Tue May 25 2021","Jan-00",2659,2469,45,16044966,"BlackPlayerName","Oleg Krivonosov"
"Tue May 25 2021","1/2-1/2",2662,2503,138,16044976,"WhitePlayerName","Nodirbek Abdusattorov"
"Tue May 25 2021","1/2-1/2",2662,2503,138,16044976,"BlackPlayerName","Bahadir Ozen"
"Tue May 25 2021","Jan-00",2643,2321,45,16044982,"WhitePlayerName","Aleksandar Indjic"
"Tue May 25 2021","Jan-00",2643,2321,45,16044982,"BlackPlayerName","Arystanbek Urazayev"
"Tue May 25 2021","Jan-00",2782,2553,29,16044992,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"Tue May 25 2021","Jan-00",2782,2553,29,16044992,"BlackPlayerName","Vugar Rasulov"
"Tue May 25 2021","Jan-00",2748,2469,28,16044994,"WhitePlayerName","Baadur Jobava"
"Tue May 25 2021","Jan-00",2748,2469,28,16044994,"BlackPlayerName","Vjacheslav Weetik"
"Tue May 25 2021","Jan-00",2622,2404,40,16045000,"WhitePlayerName","Jorden van Foreest"
"Tue May 25 2021","Jan-00",2622,2404,40,16045000,"BlackPlayerName","Alexandru-Vasile David"
"Tue May 25 2021","Jan-00",2009,2404,63,16045008,"WhitePlayerName","Christopher Woojin Yoo"
"Tue May 25 2021","Jan-00",2009,2404,63,16045008,"BlackPlayerName","Balazs Csonka"
"Tue May 25 2021","Jan-00",2662,2248,92,16045010,"WhitePlayerName","Nodirbek Abdusattorov"
"Tue May 25 2021","Jan-00",2662,2248,92,16045010,"BlackPlayerName","Hoang Son Dang"
"Tue May 25 2021","Jan-00",2629,2428,35,16045020,"WhitePlayerName","Alexey Vasilyevich Sarana"
"Tue May 25 2021","Jan-00",2629,2428,35,16045020,"BlackPlayerName","Visakh N R"
"Tue May 25 2021","0-1",2507,1944,43,16045034,"WhitePlayerName","Vahap Sanal"
"Tue May 25 2021","0-1",2507,1944,43,16045034,"BlackPlayerName","Alexey Ponikarovsky"
"Tue May 25 2021","Jan-00",2009,2495,66,16045044,"WhitePlayerName","Christopher Woojin Yoo"
"Tue May 25 2021","Jan-00",2009,2495,66,16045044,"BlackPlayerName","Pawel Jaracz"
"Tue May 25 2021","0-1",2656,1747,50,16045046,"WhitePlayerName","Aryan Tari"
"Tue May 25 2021","0-1",2656,1747,50,16045046,"BlackPlayerName","Mukhiddin Madaminov"
"Tue May 25 2021","Jan-00",2472,2146,68,16045052,"WhitePlayerName","Sanan Sjugirov"
"Tue May 25 2021","Jan-00",2472,2146,68,16045052,"BlackPlayerName","Garg Aradhya"
"Tue May 25 2021","Jan-00",2662,2363,72,16045054,"WhitePlayerName","Sergei Zhigalko"
"Tue May 25 2021","Jan-00",2662,2363,72,16045054,"BlackPlayerName","Viachaslau Zarubitski"
"Tue May 25 2021","0-1",2555,2546,74,16045056,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"Tue May 25 2021","0-1",2555,2546,74,16045056,"BlackPlayerName","Valery Kazakouski"
"Tue May 25 2021","1/2-1/2",2784,2758,30,16045082,"WhitePlayerName","Alexander Grischuk"
"Tue May 25 2021","1/2-1/2",2784,2758,30,16045082,"BlackPlayerName","Teimour Radjabov"
"Tue May 25 2021","Jan-00",2609,2740,45,16045086,"WhitePlayerName","Arjun Erigaisi"
"Tue May 25 2021","Jan-00",2609,2740,45,16045086,"BlackPlayerName","Oleksandr Zoubov"
"Tue May 25 2021","1/2-1/2",2731,2778,36,16045092,"WhitePlayerName","Anish Giri"
"Tue May 25 2021","1/2-1/2",2731,2778,36,16045092,"BlackPlayerName","Ian Nepomniachtchi"
"Tue May 25 2021","Jan-00",2643,2546,36,16045098,"WhitePlayerName","Aleksandar Indjic"
"Tue May 25 2021","Jan-00",2643,2546,36,16045098,"BlackPlayerName","Valery Kazakouski"
"Tue May 25 2021","Jan-00",2555,2016,48,16045100,"WhitePlayerName","Seyyed Mohammad Amin Tabatabaei"
"Tue May 25 2021","Jan-00",2555,2016,48,16045100,"BlackPlayerName","Yinn Long Wong"
"Tue May 25 2021","Jan-00",2657,1944,30,16045102,"WhitePlayerName","Gawain Christopher Bernard Jones"
"Tue May 25 2021","Jan-00",2657,1944,30,16045102,"BlackPlayerName","Alexey Ponikarovsky"
"Tue May 25 2021","0-1",2629,2430,45,16045114,"WhitePlayerName","Alexey Vasilyevich Sarana"
"Tue May 25 2021","0-1",2629,2430,45,16045114,"BlackPlayerName","Nikoloz Petriashvili"
"Tue May 25 2021","1/2-1/2",2836,2761,63,16045118,"WhitePlayerName","Ding Liren"
"Tue May 25 2021","1/2-1/2",2836,2761,63,16045118,"BlackPlayerName","Shakhriyar Mamedyarov"
"Tue May 25 2021","Jan-00",2543,2423,32,16045122,"WhitePlayerName","Vincent Keymer"
"Tue May 25 2021","Jan-00",2543,2423,32,16045122,"BlackPlayerName","Vitezslav Rasik"
"Tue May 25 2021","Jan-00",2472,2026,35,16045124,"WhitePlayerName","Sanan Sjugirov"
"Tue May 25 2021","Jan-00",2472,2026,35,16045124,"BlackPlayerName","Samuel-Timotei Ghimpu"
"Tue May 25 2021","Jan-00",2573,2258,67,16045126,"WhitePlayerName","Vladislav Vladimirovich Kovalev"
"Tue May 25 2021","Jan-00",2573,2258,67,16045126,"BlackPlayerName","Oskar Wieczorek"
"Tue May 25 2021","Jan-00",2613,2363,39,16045128,"WhitePlayerName","Robert Hovhannisyan"
"Tue May 25 2021","Jan-00",2613,2363,39,16045128,"BlackPlayerName","Rudik Makarian"
"Tue May 25 2021","Jan-00",2662,2009,61,16045130,"WhitePlayerName","Nodirbek Abdusattorov"
"Tue May 25 2021","Jan-00",2662,2009,61,16045130,"BlackPlayerName","Christopher Woojin Yoo"
"Tue May 25 2021","0-1",2829,2703,51,16045136,"WhitePlayerName","Hikaru Nakamura"
"Tue May 25 2021","0-1",2829,2703,51,16045136,"BlackPlayerName","Alireza Firouzja"
"Tue May 25 2021","Jan-00",2556,2500,42,16045138,"WhitePlayerName","Bogdan-Daniel Deac"
"Tue May 25 2021","Jan-00",2556,2500,42,16045138,"BlackPlayerName","Levon Babujian"
"Tue May 25 2021","1/2-1/2",2782,2614,33,16045142,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"Tue May 25 2021","1/2-1/2",2782,2614,33,16045142,"BlackPlayerName","Vladimir Dobrov"
"Tue May 25 2021","Jan-00",2748,2495,41,16045166,"WhitePlayerName","Baadur Jobava"
"Tue May 25 2021","Jan-00",2748,2495,41,16045166,"BlackPlayerName","Pawel Jaracz"
"Tue May 25 2021","0-1",2472,2367,29,16045180,"WhitePlayerName","Sanan Sjugirov"
"Tue May 25 2021","0-1",2472,2367,29,16045180,"BlackPlayerName","Yaroslav Remizov"
"Tue May 25 2021","0-1",2639,2524,69,16045192,"WhitePlayerName","Kiril Georgiev"
"Tue May 25 2021","0-1",2639,2524,69,16045192,"BlackPlayerName","Matej Sebenik"
"Tue May 25 2021","0-1",2507,2629,40,16045198,"WhitePlayerName","Vahap Sanal"
"Tue May 25 2021","0-1",2507,2629,40,16045198,"BlackPlayerName","Alexey Sarana"
"Tue May 25 2021","0-1",2533,2741,33,16045208,"WhitePlayerName","Alan Pichot"
"Tue May 25 2021","0-1",2533,2741,33,16045208,"BlackPlayerName","Wesley So"
"Tue May 25 2021","0-1",2609,2609,33,16045214,"WhitePlayerName","Arjun Erigaisi"
"Tue May 25 2021","0-1",2609,2609,33,16045214,"BlackPlayerName","Rafael Leitao"
"Tue May 25 2021","Jan-00",2659,2521,24,16045234,"WhitePlayerName","Salem Abdulrahman Mohamed Saleh"
"Tue May 25 2021","Jan-00",2659,2521,24,16045234,"BlackPlayerName","Semen Khanin"
"Tue May 25 2021","1/2-1/2",2881,2742,55,16045254,"WhitePlayerName","Magnus Carlsen"
"Tue May 25 2021","1/2-1/2",2881,2742,55,16045254,"BlackPlayerName","Peter Svidler"
"Tue May 25 2021","Jan-00",2622,2441,30,16045276,"WhitePlayerName","Jorden van Foreest"
"Tue May 25 2021","Jan-00",2622,2441,30,16045276,"BlackPlayerName","Arseniy Nesterov"
"Tue May 25 2021","Jan-00",2629,2582,25,16045304,"WhitePlayerName","Alexey Vasilyevich Sarana"
"Tue May 25 2021","Jan-00",2629,2582,25,16045304,"BlackPlayerName","korbul"
"Tue May 25 2021","Jan-00",2731,2758,42,16045306,"WhitePlayerName","Anish Giri"
"Tue May 25 2021","Jan-00",2731,2758,42,16045306,"BlackPlayerName","Teimour Radjabov"
"Tue May 25 2021","1/2-1/2",2836,2773,62,16045312,"WhitePlayerName","Ding Liren"
"Tue May 25 2021","1/2-1/2",2836,2773,62,16045312,"BlackPlayerName","Fabiano Caruana"
"Tue May 25 2021","0-1",2770,2773,35,16045318,"WhitePlayerName","Daniil Dmitrievich Dubov"
"Tue May 25 2021","0-1",2770,2773,35,16045318,"BlackPlayerName","Fabiano Caruana"
"Tue May 25 2021","1/2-1/2",2470,2565,55,16045324,"WhitePlayerName","David Gavrilescu"
"Tue May 25 2021","1/2-1/2",2470,2565,55,16045324,"BlackPlayerName","Peter Acs"
"Tue May 25 2021","Jan-00",2340,1767,56,16045346,"WhitePlayerName","Haik Martirosyan"
"Tue May 25 2021","Jan-00",2340,1767,56,16045346,"BlackPlayerName","Nicodim-Cosmin Stepanencu"
"Tue May 25 2021","Jan-00",2782,2609,46,16045348,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"Tue May 25 2021","Jan-00",2782,2609,46,16045348,"BlackPlayerName","Arjun Erigaisi"
"Tue May 25 2021","Jan-00",2784,2742,32,16045364,"WhitePlayerName","Alexander Grischuk"
"Tue May 25 2021","Jan-00",2784,2742,32,16045364,"BlackPlayerName","Peter Svidler"
"Tue May 25 2021","1/2-1/2",2703,2881,44,16045382,"WhitePlayerName","Alireza Firouzja"
"Tue May 25 2021","1/2-1/2",2703,2881,44,16045382,"BlackPlayerName","Magnus Carlsen"
"Tue May 25 2021","0-1",2533,2761,32,16045388,"WhitePlayerName","Alan Pichot"
"Tue May 25 2021","0-1",2533,2761,32,16045388,"BlackPlayerName","Shakhriyar Mamedyarov"
"Tue May 25 2021","Jan-00",2662,1938,35,16045394,"WhitePlayerName","Sergei Zhigalko"
"Tue May 25 2021","Jan-00",2662,1938,35,16045394,"BlackPlayerName","Barnabas Kovacsy"
"Tue May 25 2021","1/2-1/2",2741,2860,32,16045410,"WhitePlayerName","Wesley So"
"Tue May 25 2021","1/2-1/2",2741,2860,32,16045410,"BlackPlayerName","Maxime Vachier-Lagrave"
"Tue May 25 2021","Jan-00",2622,2094,33,16045426,"WhitePlayerName","Jorden van Foreest"
"Tue May 25 2021","Jan-00",2622,2094,33,16045426,"BlackPlayerName","Necmettin Korkmaz"
"Tue May 25 2021","1/2-1/2",2742,2770,31,16045428,"WhitePlayerName","Piotr Veniamínovich Svidler"
"Tue May 25 2021","1/2-1/2",2742,2770,31,16045428,"BlackPlayerName","Daniil Dubov"
"Tue May 25 2021","Jan-00",2773,2784,34,16045438,"WhitePlayerName","Fabiano Luigi Caruana"
"Tue May 25 2021","Jan-00",2773,2784,34,16045438,"BlackPlayerName","Alexander Grischuk"
"Tue May 25 2021","Jan-00",2601,2498,34,16045450,"WhitePlayerName","Parham Maghsoodloo"
"Tue May 25 2021","Jan-00",2601,2498,34,16045450,"BlackPlayerName","Gevorg Harutjunyan"
"Tue May 25 2021","Jan-00",2394,2565,63,16045458,"WhitePlayerName","David Gavrilescu"
"Tue May 25 2021","Jan-00",2394,2565,63,16045458,"BlackPlayerName","Peter Acs"
"Tue May 25 2021","1/2-1/2",2778,2829,40,16045462,"WhitePlayerName","Levon Aronian"
"Tue May 25 2021","1/2-1/2",2778,2829,40,16045462,"BlackPlayerName","Hikaru Nakamura"
"Tue May 25 2021","Jan-00",2662,2203,28,16045470,"WhitePlayerName","Nodirbek Abdusattorov"
"Tue May 25 2021","Jan-00",2662,2203,28,16045470,"BlackPlayerName","Jose Remolar Gallen"
"Tue May 25 2021","1/2-1/2",2502,2521,71,16045476,"WhitePlayerName","Pawel Teclaf"
"Tue May 25 2021","1/2-1/2",2502,2521,71,16045476,"BlackPlayerName","Dawit Schengelia"
"Tue May 25 2021","Jan-00",2009,2441,54,16045488,"WhitePlayerName","Christopher Woojin Yoo"
"Tue May 25 2021","Jan-00",2009,2441,54,16045488,"BlackPlayerName","Richard G Pert"
"Tue May 25 2021","Jan-00",2555,2192,51,16045490,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"Tue May 25 2021","Jan-00",2555,2192,51,16045490,"BlackPlayerName","Vinzent Spitzl"
"Tue May 25 2021","Jan-00",2472,2260,63,16045504,"WhitePlayerName","Sanan Sjugirov"
"Tue May 25 2021","Jan-00",2472,2260,63,16045504,"BlackPlayerName","Sergey Jary"
"Tue May 25 2021","Jan-00",2478,2575,41,16045520,"WhitePlayerName","Volodar Murzin"
"Tue May 25 2021","Jan-00",2478,2575,41,16045520,"BlackPlayerName","Alexander Kovchan"
"Tue May 25 2021","0-1",2770,2703,51,16045530,"WhitePlayerName","Daniil Dmitrievich Dubov"
"Tue May 25 2021","0-1",2770,2703,51,16045530,"BlackPlayerName","Alireza Firouzja"
"Tue May 25 2021","Jan-00",2643,2326,47,16045532,"WhitePlayerName","Aleksandar Indjic"
"Tue May 25 2021","Jan-00",2643,2326,47,16045532,"BlackPlayerName","Elham Abdrlauf"
"Tue May 25 2021","Jan-00",2472,2049,32,16045574,"WhitePlayerName","Sanan Sjugirov"
"Tue May 25 2021","Jan-00",2472,2049,32,16045574,"BlackPlayerName","Petros Trimitzios"
"Tue May 25 2021","Jan-00",2609,2193,49,16045580,"WhitePlayerName","Arjun Erigaisi"
"Tue May 25 2021","Jan-00",2609,2193,49,16045580,"BlackPlayerName","Danil Najdin"
"Tue May 25 2021","Jan-00",2555,2404,28,16045594,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"Tue May 25 2021","Jan-00",2555,2404,28,16045594,"BlackPlayerName","Alexandru-Vasile David"
"Tue May 25 2021","Jan-00",2451,2493,30,16045598,"WhitePlayerName","Kirill Shevchenko"
"Tue May 25 2021","Jan-00",2451,2493,30,16045598,"BlackPlayerName","Vasil Spasov"
"Tue May 25 2021","Jan-00",2619,2234,47,16045606,"WhitePlayerName","Benjamin Gledura"
"Tue May 25 2021","Jan-00",2619,2234,47,16045606,"BlackPlayerName","Bruno Andre Leite Martins"
"Tue May 25 2021","1/2-1/2",2881,2829,51,16045620,"WhitePlayerName","Magnus Carlsen"
"Tue May 25 2021","1/2-1/2",2881,2829,51,16045620,"BlackPlayerName","Hikaru Nakamura"
"Tue May 25 2021","Jan-00",2622,2463,44,16045638,"WhitePlayerName","Jorden van Foreest"
"Tue May 25 2021","Jan-00",2622,2463,44,16045638,"BlackPlayerName","Vuk Djordjevic"
"Tue May 25 2021","Jan-00",2656,2458,40,16045648,"WhitePlayerName","Aryan Tari"
"Tue May 25 2021","Jan-00",2656,2458,40,16045648,"BlackPlayerName","Volkan Yirik"
"Tue May 25 2021","Jan-00",2748,2245,66,16045654,"WhitePlayerName","Baadur Jobava"
"Tue May 25 2021","Jan-00",2748,2245,66,16045654,"BlackPlayerName","Vladyslav Sydoryka"
"Tue May 25 2021","Jan-00",2659,2209,53,16045660,"WhitePlayerName","Salem Abdulrahman Mohamed Saleh"
"Tue May 25 2021","Jan-00",2659,2209,53,16045660,"BlackPlayerName","Filip Dowgird"
"Tue May 25 2021","Jan-00",2436,2308,49,16045670,"WhitePlayerName","Denis Lazavik"
"Tue May 25 2021","Jan-00",2436,2308,49,16045670,"BlackPlayerName","Teodora Injac"
"Tue May 25 2021","Jan-00",2573,1992,23,16045672,"WhitePlayerName","Vladislav Vladimirovich Kovalev"
"Tue May 25 2021","Jan-00",2573,1992,23,16045672,"BlackPlayerName","Keith Khumalo"
"Tue May 25 2021","0-1",2424,2434,76,16045676,"WhitePlayerName","Abhimanyu Mishra"
"Tue May 25 2021","0-1",2424,2434,76,16045676,"BlackPlayerName","Shahil Dey"
"Tue May 25 2021","1/2-1/2",2782,2588,30,16045682,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"Tue May 25 2021","1/2-1/2",2782,2588,30,16045682,"BlackPlayerName","Graham Horobetz"
"Tue May 25 2021","Jan-00",2643,2269,32,16045686,"WhitePlayerName","Aleksandar Indjic"
"Tue May 25 2021","Jan-00",2643,2269,32,16045686,"BlackPlayerName","Viktor Maksimenko"
"Tue May 25 2021","1/2-1/2",2009,2229,63,16045696,"WhitePlayerName","Christopher Woojin Yoo"
"Tue May 25 2021","1/2-1/2",2009,2229,63,16045696,"BlackPlayerName","Margarita Potapova"
"Tue May 25 2021","Jan-00",2613,2472,33,16045906,"WhitePlayerName","Seyyed Mohammad Amin Tabatabaei"
"Tue May 25 2021","Jan-00",2613,2472,33,16045906,"BlackPlayerName","Lou Yiping"
"Tue May 25 2021","Jan-00",2698,2547,20,16045908,"WhitePlayerName","Parham Maghsoodloo"
"Tue May 25 2021","Jan-00",2698,2547,20,16045908,"BlackPlayerName","Ehsan Ghaem Maghami"
"Tue May 25 2021","1/2-1/2",2550,2241,64,16046032,"WhitePlayerName","Susanto Megaranto"
"Tue May 25 2021","1/2-1/2",2550,2241,64,16046032,"BlackPlayerName","Aituar Zhukenov"
"Tue May 25 2021","1/2-1/2",2527,2411,50,16047266,"WhitePlayerName","Leandro Krysa"
"Tue May 25 2021","1/2-1/2",2527,2411,50,16047266,"BlackPlayerName","Ernesto J Fernandez Guillen"
"Tue May 25 2021","Jan-00",2721,2542,22,16047508,"WhitePlayerName","Victor Mikhalevski"
"Tue May 25 2021","Jan-00",2721,2542,22,16047508,"BlackPlayerName","Ramil Hasangatin"
"Tue May 25 2021","Jan-00",2657,2333,29,16047606,"WhitePlayerName","Gawain Christopher Bernard Jones"
"Tue May 25 2021","Jan-00",2657,2333,29,16047606,"BlackPlayerName","Ermes Espinosa Veloz"
"Tue May 25 2021","Jan-00",2659,2177,72,16047782,"WhitePlayerName","Salem Abdulrahman Mohamed Saleh"
"Tue May 25 2021","Jan-00",2659,2177,72,16047782,"BlackPlayerName","Alexander Reprintsev"
"Tue May 25 2021","Jan-00",2870,2597,42,16047818,"WhitePlayerName","Parham Maghsoodloo"
"Tue May 25 2021","Jan-00",2870,2597,42,16047818,"BlackPlayerName","Alexander Gelman"
"Tue May 25 2021","0-1",2834,2606,57,16047868,"WhitePlayerName","Denis Lazavik"
"Tue May 25 2021","0-1",2834,2606,57,16047868,"BlackPlayerName","Anastasia Bodnaruk"
"Tue May 25 2021","Jan-00",2567,2492,18,16047906,"WhitePlayerName","Victor Mikhalevski"
"Tue May 25 2021","Jan-00",2567,2492,18,16047906,"BlackPlayerName","Grigory Seletsky"
"Tue May 25 2021","Jan-00",2507,2416,36,16048214,"WhitePlayerName","Vahap Sanal"
"Tue May 25 2021","Jan-00",2507,2416,36,16048214,"BlackPlayerName","Petar Benkovic"
"Tue May 25 2021","Jan-00",2567,2403,38,16048234,"WhitePlayerName","Victor Mikhalevski"
"Tue May 25 2021","Jan-00",2567,2403,38,16048234,"BlackPlayerName","Asghar Golizadeh"
"Tue May 25 2021","Jan-00",2436,2204,26,16048354,"WhitePlayerName","Denis Lazavik"
"Tue May 25 2021","Jan-00",2436,2204,26,16048354,"BlackPlayerName","Marat Denishev"
"Tue May 25 2021","Jan-00",2609,2264,27,16048374,"WhitePlayerName","Arjun Erigaisi"
"Tue May 25 2021","Jan-00",2609,2264,27,16048374,"BlackPlayerName","M G Gahan"
"Tue May 25 2021","Jan-00",2555,2225,42,16048456,"WhitePlayerName","Seyyed Mohammad Amin Tabatabaei"
"Tue May 25 2021","Jan-00",2555,2225,42,16048456,"BlackPlayerName","Aleksandra Maltsevskaya"
"Tue May 25 2021","Jan-00",2782,2164,39,16048466,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"Tue May 25 2021","Jan-00",2782,2164,39,16048466,"BlackPlayerName","Evan S Rosenberg"
"Tue May 25 2021","Jan-00",2555,2457,51,16048486,"WhitePlayerName","Seyyed Mohammad Amin Tabatabaei"
"Tue May 25 2021","Jan-00",2555,2457,51,16048486,"BlackPlayerName","Eternauta2400"
"Tue May 25 2021","Jan-00",2601,2241,45,16048530,"WhitePlayerName","Parham Maghsoodloo"
"Tue May 25 2021","Jan-00",2601,2241,45,16048530,"BlackPlayerName","Ethan Saya"
"Tue May 25 2021","0-1",2748,2146,27,16048592,"WhitePlayerName","Baadur Jobava"
"Tue May 25 2021","0-1",2748,2146,27,16048592,"BlackPlayerName","Garg Aradhya"
"Tue May 25 2021","Jan-00",2657,2622,75,16048596,"WhitePlayerName","Gawain Christopher Bernard Jones"
"Tue May 25 2021","Jan-00",2657,2622,75,16048596,"BlackPlayerName","Jorden van Foreest"
"Tue May 25 2021","Jan-00",2662,2479,18,16048602,"WhitePlayerName","Sergei Zhigalko"
"Tue May 25 2021","Jan-00",2662,2479,18,16048602,"BlackPlayerName","Mihnea Costachi"
"Tue May 25 2021","Jan-00",2629,2657,61,16048604,"WhitePlayerName","Alexey Vasilyevich Sarana"
"Tue May 25 2021","Jan-00",2629,2657,61,16048604,"BlackPlayerName","Gawain Jones"
"Tue May 25 2021","1/2-1/2",2436,2720,45,16048610,"WhitePlayerName","Denis Lazavik"
"Tue May 25 2021","1/2-1/2",2436,2720,45,16048610,"BlackPlayerName","Alexander Rustemov"
"Tue May 25 2021","Jan-00",2555,2367,51,16048622,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"Tue May 25 2021","Jan-00",2555,2367,51,16048622,"BlackPlayerName","Yaroslav Remizov"
"Tue May 25 2021","1/2-1/2",2662,2223,74,16048626,"WhitePlayerName","Nodirbek Abdusattorov"
"Tue May 25 2021","1/2-1/2",2662,2223,74,16048626,"BlackPlayerName","Anatoliy Shapkin"
"Tue May 25 2021","Jan-00",2659,2430,50,16048646,"WhitePlayerName","Salem Abdulrahman Mohamed Saleh"
"Tue May 25 2021","Jan-00",2659,2430,50,16048646,"BlackPlayerName","Nikoloz Petriashvili"
"Tue May 25 2021","1/2-1/2",2782,2381,64,16048672,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"Tue May 25 2021","1/2-1/2",2782,2381,64,16048672,"BlackPlayerName","Evgenij Kretov"
"Tue May 25 2021","Jan-00",2643,2514,52,16048676,"WhitePlayerName","Aleksandar Indjic"
"Tue May 25 2021","Jan-00",2643,2514,52,16048676,"BlackPlayerName","Raunak Sadhwani"
"Tue May 25 2021","Jan-00",2567,2549,23,16048678,"WhitePlayerName","Victor Mikhalevski"
"Tue May 25 2021","Jan-00",2567,2549,23,16048678,"BlackPlayerName","Denis Makhnyov"
"Tue May 25 2021","Jan-00",2662,2223,22,16048688,"WhitePlayerName","Sergei Zhigalko"
"Tue May 25 2021","Jan-00",2662,2223,22,16048688,"BlackPlayerName","Anatoliy Shapkin"
"Tue May 25 2021","Jan-00",2009,2549,66,16048706,"WhitePlayerName","Christopher Woojin Yoo"
"Tue May 25 2021","Jan-00",2009,2549,66,16048706,"BlackPlayerName","Denis Makhnyov"
"Tue May 25 2021","1/2-1/2",2629,2614,76,16048708,"WhitePlayerName","Alexey Vasilyevich Sarana"
"Tue May 25 2021","1/2-1/2",2629,2614,76,16048708,"BlackPlayerName","Vladimir Dobrov"
"Tue May 25 2021","Jan-00",2472,2446,74,16048722,"WhitePlayerName","Sanan Sjugirov"
"Tue May 25 2021","Jan-00",2472,2446,74,16048722,"BlackPlayerName","Alexey Jarovinsky"
"Tue May 25 2021","Jan-00",2657,2402,44,16048724,"WhitePlayerName","Gawain Christopher Bernard Jones"
